,id_carrera,nombre_carrera,descripcion_carrera,estado_carrera,fecha_inicio_vigencia_carrera,modalidad,jornada
118,17c7c5be-6944-11ed-b07a-0242ac1c0002,Licenciatura en Personal de limpieza,Incidunt hic unde dolore. Tempora delectus quae eum hic nisi. Pariatur consequuntur eaque laborum earum hic.,Inactivo,1969-05-09,En linea,Intensiva
119,17c7c726-6944-11ed-b07a-0242ac1c0002,Ingeniería en Operador de máquinas para fabricar productos de material plástico,Commodi quasi a repellat perspiciatis atque excepturi. Cumque error amet quia quaerat.,Inactivo,1951-07-10,Distancia,Intensiva
120,17c7c820-6944-11ed-b07a-0242ac1c0002,Ingeniería en Agente de empleo,Eius laboriosam id iste officiis. Deleniti voluptatum optio aspernatur sunt.,Activo,1969-09-27,En linea,En linea
121,17c7c8e8-6944-11ed-b07a-0242ac1c0002,Tecnología en Apicultor,Aperiam fuga tenetur accusantium. Magni dolore itaque molestias maxime blanditiis provident. Eos libero tempore voluptatum sunt. Cupiditate impedit aperiam repellendus doloremque nostrum.,Inactivo,1949-02-16,En linea,Intensiva
122,17c7c992-6944-11ed-b07a-0242ac1c0002,Tecnología en Profesional de la protección medioambiental,Animi accusantium voluptatibus eos esse voluptatum reiciendis. Consequuntur fuga voluptatibus.,Activo,1965-07-29,En linea,Vespertina
123,17c7ca3c-6944-11ed-b07a-0242ac1c0002,Tecnología en Jefe de pequeñas poblaciones,Animi excepturi dignissimos illo veritatis quam. Nesciunt architecto ducimus sit tempore doloremque id. Ducimus quos perspiciatis nam repellat quaerat provident.,Inactivo,1966-04-30,Presencial,En linea
124,17c7cadc-6944-11ed-b07a-0242ac1c0002,Tecnología en Cocinero de comidas rápidas,Impedit neque id dolor. Repellendus excepturi repellendus deserunt mollitia.,Activo,1960-04-11,Presencial,En linea
125,17c7cb7c-6944-11ed-b07a-0242ac1c0002,Ingeniería en Ecónomo y mayordomos domésticos,Porro voluptas magni. Ducimus accusantium aperiam nemo. Doloribus ipsam exercitationem sed.,Activo,1950-08-02,Distancia,Intensiva
126,17c7cc1c-6944-11ed-b07a-0242ac1c0002,Tecnología en Analista de gestión y organización,Minus dolorem eligendi nostrum. Rerum consequatur neque corporis animi porro consectetur dolorum.,Inactivo,1973-10-19,En linea,Intensiva
127,17c7ccda-6944-11ed-b07a-0242ac1c0002,Ingeniería en Empleado de biblioteca,Quis debitis similique corrupti consequuntur.,Activo,1970-12-01,Presencial,Matutina
128,17c7cd8e-6944-11ed-b07a-0242ac1c0002,"Licenciatura en Pescador, cazador, tramperos y recolector de subsistencia",Tenetur dolor vel quos. Sapiente magni maxime quam vitae ut a. Voluptate alias doloribus ea temporibus nam delectus. Ipsum voluptatibus eveniet ipsam in.,Activo,1943-10-19,Distancia,Vespertina
129,17c7ce42-6944-11ed-b07a-0242ac1c0002,Ingeniería en Barnizador,Ipsam delectus eligendi adipisci natus consequatur earum. Magni dicta dolore nesciunt debitis vitae.,Inactivo,1947-11-08,En linea,Vespertina
130,17c7cef6-6944-11ed-b07a-0242ac1c0002,Tecnología en Aparejador,Consequuntur facere nostrum animi corporis nostrum. Nostrum mollitia suscipit autem. Aperiam maxime ducimus aliquam dicta.,Inactivo,1975-11-06,Distancia,Matutina
131,17c7cf96-6944-11ed-b07a-0242ac1c0002,Licenciatura en Ingeniero químico,Numquam ab quas maxime.,Inactivo,1951-08-29,En linea,Matutina
132,17c7d036-6944-11ed-b07a-0242ac1c0002,"Ingeniería en Supervisor de mantenimiento y limpieza en oficinas, hoteles y otros establecimientos",Rerum impedit recusandae minus vitae ipsum. Exercitationem sint reiciendis nobis. Placeat dolorem earum dolores accusamus. Laudantium numquam corrupti ratione suscipit quidem qui architecto.,Activo,1949-12-14,Distancia,Intensiva
133,17c7d0cc-6944-11ed-b07a-0242ac1c0002,Tecnología en Labrante,Laudantium nesciunt minima omnis possimus. Distinctio dolore quia a. Iure impedit cum doloribus ratione iure labore cum.,Inactivo,1940-09-08,Presencial,Vespertina
134,17c7d16c-6944-11ed-b07a-0242ac1c0002,Ingeniería en Marinero de cubierta,Possimus eum cupiditate. Est alias voluptate veritatis neque animi. Neque culpa architecto possimus commodi veniam reiciendis. Quam modi tenetur architecto corrupti sunt reiciendis odit.,Inactivo,1953-01-04,Presencial,Matutina
135,17c7d216-6944-11ed-b07a-0242ac1c0002,Ingeniería en Diseñador multimedia,Id vitae pariatur laboriosam vitae. Numquam eos neque non deserunt nostrum. Occaecati laborum beatae beatae id eveniet corporis.,Activo,1958-08-01,Distancia,En linea
136,17c7d2c0-6944-11ed-b07a-0242ac1c0002,Licenciatura en Cristalero,Delectus totam deserunt provident. Maiores maiores vel voluptatum consequatur modi magnam. Harum harum aspernatur.,Activo,1979-03-11,Distancia,Intensiva
137,17c7d356-6944-11ed-b07a-0242ac1c0002,Ingeniería en Compositor,Voluptates illum in numquam. Quas quasi dignissimos nemo autem ea. Dolor ad accusamus expedita fuga quas quibusdam sit.,Inactivo,1960-06-29,Distancia,Matutina
138,17c7d400-6944-11ed-b07a-0242ac1c0002,"Ingeniería en Técnico en galerías de arte, museos y bibliotecas",Placeat velit unde sint quaerat dolores reprehenderit nam. Odit optio eius maxime delectus dicta nulla. Mollitia voluptate accusantium dolore alias tempora.,Activo,1975-03-13,En linea,En linea
139,17c7d4aa-6944-11ed-b07a-0242ac1c0002,Ingeniería en Mecánico y reparador de instrumentos de precisión,Vel mollitia minus est maxime perferendis. Labore voluptas velit placeat corporis consectetur. Incidunt quia illo sint laudantium quasi sequi.,Activo,1940-08-28,Distancia,En linea
140,17c7d54a-6944-11ed-b07a-0242ac1c0002,Ingeniería en Botánico,Asperiores quos delectus ipsa laborum voluptatem. Praesentium quaerat dolores explicabo repudiandae sit nobis. Praesentium assumenda deserunt magni accusantium reprehenderit aspernatur.,Activo,1956-06-14,Presencial,Intensiva
141,17c7d5ea-6944-11ed-b07a-0242ac1c0002,Tecnología en Maquinista de locomotoras,Deserunt soluta temporibus labore quas in est sed. Tenetur quas possimus tempora accusantium dolorum.,Inactivo,1952-09-21,Presencial,En linea
142,17c7d69e-6944-11ed-b07a-0242ac1c0002,Licenciatura en Costurero,Et rerum itaque voluptatem assumenda. Deleniti occaecati commodi eligendi aspernatur quidem.,Inactivo,1948-07-28,Distancia,Intensiva
143,17c7d73e-6944-11ed-b07a-0242ac1c0002,Licenciatura en Camarero de barra,Aliquid accusantium deleniti tenetur. Deserunt explicabo id illum cumque aut.,Activo,1941-01-30,En linea,Intensiva
144,17c7d7de-6944-11ed-b07a-0242ac1c0002,Licenciatura en Especialista en ciencias políticas,Labore eveniet tenetur veritatis excepturi ad et. Provident unde illo nemo maxime molestias tempora maxime.,Activo,1947-03-24,Distancia,Intensiva
145,17c7d892-6944-11ed-b07a-0242ac1c0002,Ingeniería en Técnico en seguridad aeronáutica,Officia cupiditate ipsum fugiat aperiam odit. Aliquid velit unde quasi possimus animi doloremque. Numquam non corporis magni a.,Activo,1966-12-19,Distancia,En linea
146,17c7d932-6944-11ed-b07a-0242ac1c0002,"Tecnología en Gerente de centros deportivos, de esparcimiento y culturales",Hic sapiente ullam illum vel eveniet. At quia sunt ad molestias. Ea aut voluptas voluptatum ad.,Inactivo,1951-09-02,Distancia,Intensiva
147,17c7d9d2-6944-11ed-b07a-0242ac1c0002,Tecnología en Director de recursos humanos,Voluptatibus dolor accusamus quas.,Inactivo,1944-11-13,Distancia,En linea
148,17c7da7c-6944-11ed-b07a-0242ac1c0002,Ingeniería en Cocinero,Voluptatibus excepturi delectus quam saepe optio commodi. Illo maiores repellat culpa veritatis impedit molestiae. Iusto cum repellendus hic soluta similique.,Inactivo,1951-10-29,En linea,Vespertina
149,17c7db6c-6944-11ed-b07a-0242ac1c0002,Tecnología en Conductor de motocicletas,Veritatis neque expedita commodi sint id. Animi porro quae autem.,Activo,1969-08-29,Presencial,Matutina
150,17c7dc20-6944-11ed-b07a-0242ac1c0002,Licenciatura en Actor,Ullam est ab minus minima ipsam rem. Quas perspiciatis alias sit quis. Sint occaecati nesciunt.,Activo,1950-03-24,Presencial,Vespertina
151,17c7dcca-6944-11ed-b07a-0242ac1c0002,"Licenciatura en Operador de máquinas de embalaje, embotellamiento y etiquetado ",Perspiciatis veritatis quae quas commodi. Maxime consequatur perspiciatis assumenda. Temporibus error esse eligendi eligendi impedit.,Inactivo,1952-11-25,Distancia,Intensiva
152,17c7dd74-6944-11ed-b07a-0242ac1c0002,Ingeniería en Trabajador ambulante de servicios,Provident non et quo magnam hic facere. Reiciendis similique nobis molestias consequuntur. Omnis asperiores laboriosam.,Inactivo,1970-03-10,En linea,Matutina
153,17c7de1e-6944-11ed-b07a-0242ac1c0002,"Licenciatura en Redactor de carteles, pintor decorativos y grabador",Voluptas harum maxime doloribus beatae nemo consequuntur. Odit quam saepe ea debitis ad. Dicta magnam cumque enim corrupti.,Inactivo,1973-05-28,En linea,En linea
154,17c7debe-6944-11ed-b07a-0242ac1c0002,Ingeniería en Mecánico y reparador de instrumentos de precisión,Aspernatur magnam cumque omnis eum accusantium. Eos maxime adipisci impedit omnis.,Activo,1950-09-10,En linea,Intensiva
155,17c7df68-6944-11ed-b07a-0242ac1c0002,Licenciatura en Especialista en políticas y servicios de personal,Dolorum voluptatibus iure. Quibusdam labore tempora. Necessitatibus debitis atque porro alias itaque placeat.,Activo,1977-11-28,Distancia,Intensiva
156,17c7e094-6944-11ed-b07a-0242ac1c0002,Licenciatura en Mecánico y reparador de vehículos de motor,Nemo nihil aut rerum perferendis consequatur porro. Illo nisi atque deserunt ullam reiciendis.,Activo,1943-03-21,Distancia,Intensiva
157,17c7e134-6944-11ed-b07a-0242ac1c0002,Ingeniería en Locutor de radio,Ipsam non nihil.,Activo,1977-03-12,Distancia,Vespertina
158,17c7e1de-6944-11ed-b07a-0242ac1c0002,Tecnología en Audiólogo,Commodi totam doloribus aperiam. Cum quidem adipisci rem. Vitae dolorem incidunt corrupti illum impedit excepturi.,Activo,1964-11-20,Distancia,En linea
159,17c7e292-6944-11ed-b07a-0242ac1c0002,Ingeniería en Curtidor,Totam odio qui tenetur.,Activo,1945-12-17,Distancia,En linea
160,17c7e328-6944-11ed-b07a-0242ac1c0002,Tecnología en Bibliotecarios,Recusandae quod numquam delectus vero commodi. Quos odit animi illum neque.,Activo,1942-09-24,En linea,Intensiva
161,17c7e3dc-6944-11ed-b07a-0242ac1c0002,Licenciatura en Peón de explotaciones ganaderas,Ab corporis assumenda reiciendis veritatis perspiciatis harum. Odit impedit minus quisquam dicta placeat optio. Magnam iure sit nulla minima libero magnam. Iure temporibus ab excepturi eius.,Activo,1946-07-27,Distancia,Intensiva
162,17c7e47c-6944-11ed-b07a-0242ac1c0002,Licenciatura en Director financiero,Dolorum nisi quisquam nemo. Natus nisi alias explicabo eos.,Inactivo,1979-04-27,En linea,Intensiva
163,17c7e51c-6944-11ed-b07a-0242ac1c0002,Licenciatura en Peón de obras públicas y mantenimiento,Tempora pariatur voluptatibus a quaerat porro nesciunt minima. Nisi ullam eum placeat. Facilis ullam repudiandae a error aspernatur. Consectetur quia labore soluta itaque esse mollitia.,Inactivo,1954-05-08,En linea,Matutina
164,17c7e5d0-6944-11ed-b07a-0242ac1c0002,Licenciatura en Cocinero de comidas rápidas,Laboriosam architecto atque qui perferendis porro totam. Harum facilis aperiam consectetur cum. Quasi laborum consequuntur illo minima impedit soluta. Vel debitis vel molestias temporibus accusamus porro vel.,Inactivo,1941-01-30,Distancia,Vespertina
165,17c7e684-6944-11ed-b07a-0242ac1c0002,Ingeniería en Pulidor de metales y afilador de herramientas,Quisquam porro voluptates. Natus sint delectus quibusdam. Deserunt beatae ducimus laudantium.,Activo,1961-04-05,Distancia,En linea
166,17c7e724-6944-11ed-b07a-0242ac1c0002,"Licenciatura en Operario de la conservación de frutas, legumbres y verduras",Voluptatum eligendi omnis suscipit repellendus magnam.,Inactivo,1946-02-14,Distancia,Matutina
167,17c7e7ce-6944-11ed-b07a-0242ac1c0002,Licenciatura en Ingeniero electricista,Assumenda fuga saepe dolor nam eveniet dolor.,Inactivo,1961-03-20,Presencial,En linea
168,17c7e878-6944-11ed-b07a-0242ac1c0002,Tecnología en Ingeniero en telecomunicaciones,Autem suscipit dignissimos beatae.,Inactivo,1960-11-29,Distancia,En linea
169,17c7eae4-6944-11ed-b07a-0242ac1c0002,Licenciatura en Techador,Voluptate iure necessitatibus fugit. Fugit repellat quis ab impedit nemo ex. Enim unde expedita ipsum quasi.,Activo,1952-02-09,Distancia,En linea
170,17c7ebac-6944-11ed-b07a-0242ac1c0002,Ingeniería en Cocinero,Nostrum officia animi vitae molestias odio deleniti. Optio commodi reiciendis magnam necessitatibus. Ratione accusantium minus sapiente minus vel.,Inactivo,1965-01-02,En linea,Matutina
171,17c7ec4c-6944-11ed-b07a-0242ac1c0002,Ingeniería en Empleado de servicios de apoyo a la producción,Unde pariatur ex iusto tempora. Laboriosam libero fugit voluptatem. Incidunt porro nam amet molestias quaerat provident.,Inactivo,1942-06-06,Distancia,Matutina
172,17c7ed00-6944-11ed-b07a-0242ac1c0002,Licenciatura en Contable,Dolore sunt quis doloremque. Saepe impedit omnis sunt. Aliquam assumenda non sed alias.,Activo,1953-11-30,Presencial,Vespertina
173,17c7edbe-6944-11ed-b07a-0242ac1c0002,Ingeniería en Electrotécnico,Alias repudiandae perspiciatis consequatur asperiores quos. Doloremque recusandae soluta ex.,Inactivo,1955-12-28,En linea,Intensiva
174,17c7ee7c-6944-11ed-b07a-0242ac1c0002,Ingeniería en Instructor en tecnologías de la información,Repellendus modi atque ipsum quisquam. Quam laudantium consectetur autem. Sit rem eveniet ex dignissimos fugit minus.,Inactivo,1965-10-22,Presencial,En linea
175,17c7ef94-6944-11ed-b07a-0242ac1c0002,Licenciatura en Profesional de nivel medio de enfermería,Vero natus ad corporis neque. Eaque distinctio sapiente commodi natus perspiciatis saepe.,Inactivo,1976-02-06,Presencial,En linea
176,17c7f052-6944-11ed-b07a-0242ac1c0002,Licenciatura en Supervisor de secretaría,Ducimus asperiores sapiente perspiciatis odio. Provident autem ipsam ipsum quaerat nobis illum.,Inactivo,1960-11-13,Distancia,Vespertina
177,17c7f0fc-6944-11ed-b07a-0242ac1c0002,Licenciatura en Secretario jurídicos,Totam eligendi reprehenderit placeat pariatur incidunt cumque. Delectus dolorum aliquam possimus.,Inactivo,1958-01-20,En linea,Intensiva
178,17c7f19c-6944-11ed-b07a-0242ac1c0002,Licenciatura en Guardafrenos,Deserunt quos quis temporibus excepturi eos incidunt dolorum.,Activo,1969-08-12,Distancia,Vespertina
179,17c7f250-6944-11ed-b07a-0242ac1c0002,Ingeniería en Peón de obras públicas y mantenimiento,Minima est cupiditate quia rerum eius cum. Sint dignissimos velit atque dolores tempore molestias.,Inactivo,1962-08-28,En linea,Intensiva
180,17c7f2fa-6944-11ed-b07a-0242ac1c0002,Ingeniería en Dibujante técnico,Deleniti vel perspiciatis facere maxime quam. Distinctio tempore delectus occaecati ullam incidunt. Necessitatibus facere corporis inventore dignissimos repudiandae sit at.,Inactivo,1972-03-29,Presencial,Intensiva
181,17c7f3a4-6944-11ed-b07a-0242ac1c0002,Tecnología en Encuadernador,Exercitationem saepe quas qui. Reiciendis alias ipsam molestiae et reiciendis nam. Aut et earum tempora. Repellat praesentium necessitatibus labore nulla voluptas.,Inactivo,1949-05-24,Distancia,Intensiva
182,17c7f458-6944-11ed-b07a-0242ac1c0002,Tecnología en Profesor de enseñanza secundaria,Quas fugiat odio. Consectetur alias ab adipisci. Exercitationem nemo et eveniet.,Activo,1978-06-22,Presencial,Intensiva
183,17c7f50c-6944-11ed-b07a-0242ac1c0002,Licenciatura en Empleado de centro de llamadas,Recusandae minus nostrum vel quae sit. Aliquam ratione ut labore cumque deserunt debitis assumenda. Doloribus tempore et. Dolorum fuga quisquam itaque repudiandae tempora ipsam.,Activo,1965-10-05,Presencial,Intensiva
184,17c7f5b6-6944-11ed-b07a-0242ac1c0002,Licenciatura en Expendedor de gasolineras,Facilis consequuntur molestias fugit error corporis. Eveniet repellendus officia tempore voluptatibus laborum ipsa. Atque illo doloremque quidem ducimus natus.,Activo,1941-05-16,Distancia,Matutina
185,17c7f660-6944-11ed-b07a-0242ac1c0002,Tecnología en Químico,Molestiae qui in non debitis natus voluptatem ut. Voluptate tempora aliquid illo odit quae ducimus possimus.,Activo,1955-08-17,Presencial,Matutina
186,17c7f71e-6944-11ed-b07a-0242ac1c0002,Ingeniería en Astrónomos,Perspiciatis deserunt dolore ex fugit id. Similique natus ipsam iusto praesentium. Quasi explicabo labore nobis eius vel esse nulla.,Activo,1967-01-29,Presencial,Intensiva
187,17c7f7c8-6944-11ed-b07a-0242ac1c0002,Licenciatura en Supervisor de tiendas y almacenes,Modi inventore tenetur sunt. Consequuntur sapiente reprehenderit.,Activo,1945-04-28,Distancia,Intensiva
188,17c7f87c-6944-11ed-b07a-0242ac1c0002,"Ingeniería en Operador de máquinas de blanqueamiento, teñido y limpieza de tejidos",Magnam esse fugiat rerum sed praesentium hic eligendi. Hic illum culpa perferendis. Ex impedit quisquam pariatur commodi commodi illum aspernatur. Corrupti consequuntur rem cumque voluptas cum.,Inactivo,1954-08-03,Distancia,Vespertina
189,17c7f930-6944-11ed-b07a-0242ac1c0002,Ingeniería en Director de industrias manufactureras,Accusantium vero nemo accusamus. Corrupti eveniet atque.,Inactivo,1952-01-16,Distancia,Intensiva
190,17c7f9ee-6944-11ed-b07a-0242ac1c0002,Ingeniería en Cristalero,Earum tempora magnam error id dolores. Inventore aliquid consequatur non provident ullam ut. Cupiditate architecto reprehenderit quam a repellat officia.,Inactivo,1960-06-27,Distancia,Matutina
191,17c7faac-6944-11ed-b07a-0242ac1c0002,"Licenciatura en Gerente de sucursales de bancos, de servicios financieros y de seguros",Incidunt enim quibusdam. Officia voluptas iure dolores tempora iusto culpa.,Activo,1952-10-10,Presencial,Intensiva
192,17c7fb60-6944-11ed-b07a-0242ac1c0002,Licenciatura en Profesional de la salud y la higiene laboral y ambiental,Dolores minima laboriosam neque amet. A sequi nihil voluptatibus voluptatum aperiam labore.,Activo,1946-05-02,En linea,Intensiva
193,17c7fc64-6944-11ed-b07a-0242ac1c0002,Licenciatura en Guía de turismo,Consectetur repudiandae odio quas possimus natus ipsum. Ullam fuga ducimus nesciunt sit.,Activo,1964-04-15,Distancia,Intensiva
194,17c7fd22-6944-11ed-b07a-0242ac1c0002,Tecnología en Lavandero,Quam voluptatem mollitia in facere dolor dolorem. Veniam explicabo quo culpa ducimus.,Activo,1948-03-18,Presencial,Matutina
195,17c7fdd6-6944-11ed-b07a-0242ac1c0002,Licenciatura en Calderero,Similique dicta mollitia recusandae facilis voluptas laudantium. Harum quam voluptatum odit ipsam.,Inactivo,1949-12-07,Distancia,Vespertina
