,id_cupo,fecha_aceptacion_cupo,hora_aceptacion_cupo,descripcion_cupo,tipo_cupo,estado_cupo
136,dc2075d8-6943-11ed-8143-0242ac1c0002,2022-09-05,17:22:25,Accusamus libero sed sapiente eligendi excepturi. Possimus hic eligendi.,PRIMER NIVEL,Inactivo
137,dc207682-6943-11ed-8143-0242ac1c0002,2021-10-01,15:40:17,Corrupti vitae optio necessitatibus. Recusandae fugiat optio rerum laborum veniam maiores. Nam exercitationem at dolorum.,PRIMER NIVEL,Activo
138,dc207786-6943-11ed-8143-0242ac1c0002,2021-12-02,05:12:48,Vitae perspiciatis tempore perspiciatis consequuntur. Nisi odit assumenda iste alias vitae velit aliquam.,NIVELACION,Activo
139,dc20783a-6943-11ed-8143-0242ac1c0002,2021-08-22,01:13:32,Nemo error impedit odio ullam eos odit ducimus. Cum aperiam architecto veritatis perferendis alias voluptatum. Ut exercitationem minima maiores minima non corporis. Illo neque mollitia nobis sunt nulla laudantium.,PRIMER NIVEL,Activo
140,dc2078e4-6943-11ed-8143-0242ac1c0002,2021-08-19,11:25:12,Ea vel quaerat illum non mollitia. Neque ipsum quidem iusto accusamus assumenda accusamus ut. Eaque debitis consequuntur dicta error earum.,PRIMER NIVEL,Inactivo
141,dc20798e-6943-11ed-8143-0242ac1c0002,2022-04-26,18:23:10,Consectetur veniam atque inventore. Velit alias sint recusandae iste at est.,NIVELACION,Activo
142,dc207a2e-6943-11ed-8143-0242ac1c0002,2022-07-07,17:13:11,Nemo placeat neque. Eaque aperiam ipsam aspernatur culpa pariatur. Eveniet aliquid iure repellendus.,NIVELACION,Inactivo
143,dc207ae2-6943-11ed-8143-0242ac1c0002,2022-01-10,21:57:25,Voluptatibus amet impedit reprehenderit necessitatibus et illum optio. Officia cupiditate quisquam ipsam consectetur pariatur. Et at quam ipsam officiis aut fugit.,PRIMER NIVEL,Activo
144,dc207b8c-6943-11ed-8143-0242ac1c0002,2021-05-01,13:40:00,Ullam debitis quam quidem reiciendis eligendi sapiente. Modi dolore enim. Labore repellat nam accusamus porro laudantium cum.,NIVELACION,Activo
145,dc207c36-6943-11ed-8143-0242ac1c0002,2022-10-02,01:03:49,Id iste sunt laudantium similique libero. Consectetur amet sint eveniet. Cupiditate eveniet deleniti accusamus eaque quaerat.,PRIMER NIVEL,Activo
146,dc207ce0-6943-11ed-8143-0242ac1c0002,2022-12-14,12:57:21,Occaecati quia dolore quam alias dolore sunt. Maxime natus ad ea voluptate accusantium architecto.,NIVELACION,Activo
147,dc207d8a-6943-11ed-8143-0242ac1c0002,2022-01-16,02:50:16,Eveniet sunt nesciunt consectetur vel sit occaecati. Nihil esse magni. Placeat soluta harum deleniti dolores voluptas. Doloribus nostrum in eum iure libero temporibus.,PRIMER NIVEL,Inactivo
148,dc207e2a-6943-11ed-8143-0242ac1c0002,2022-02-19,02:34:10,Ab quibusdam similique officia tempore. Voluptatibus ad eius iure numquam rerum dolor. Excepturi qui inventore ab.,NIVELACION,Inactivo
149,dc207f06-6943-11ed-8143-0242ac1c0002,2021-12-12,13:56:41,Dolorem ratione voluptate vero voluptas rerum ab voluptates. Magni nobis vero qui minus labore eum pariatur. Nesciunt corrupti tenetur quis corporis voluptatum.,PRIMER NIVEL,Inactivo
150,dc20c614-6943-11ed-8143-0242ac1c0002,2021-09-05,11:58:04,Nostrum quibusdam earum reprehenderit. Commodi temporibus blanditiis minus.,PRIMER NIVEL,Inactivo
151,dc20c9de-6943-11ed-8143-0242ac1c0002,2021-01-10,16:03:43,Minus laudantium dolores deserunt voluptates. Accusantium aperiam cupiditate culpa.,PRIMER NIVEL,Inactivo
152,dc20cab0-6943-11ed-8143-0242ac1c0002,2022-08-08,23:37:04,Modi ut magni molestias tenetur corrupti impedit illo. Nihil voluptatibus error. Aperiam sapiente placeat quidem debitis eum alias occaecati.,NIVELACION,Inactivo
153,dc20cb5a-6943-11ed-8143-0242ac1c0002,2021-11-30,12:32:37,Sequi laboriosam ipsum eaque. Explicabo perferendis autem. Quaerat porro voluptas minus voluptatum occaecati nobis.,PRIMER NIVEL,Inactivo
154,dc20cbfa-6943-11ed-8143-0242ac1c0002,2021-03-12,00:19:24,Corrupti vitae tenetur accusamus similique voluptatem velit consequatur.,NIVELACION,Activo
155,dc20cc9a-6943-11ed-8143-0242ac1c0002,2022-10-24,21:30:27,Eveniet eius tenetur nemo. Maiores mollitia recusandae ab minus esse quos atque. Perferendis iusto perferendis quibusdam voluptatibus voluptatem impedit.,PRIMER NIVEL,Activo
156,dc20cd44-6943-11ed-8143-0242ac1c0002,2021-08-21,19:36:54,Atque minus voluptates beatae maiores. Aspernatur nesciunt praesentium explicabo suscipit. Natus rem dolores architecto.,PRIMER NIVEL,Activo
157,dc20cf10-6943-11ed-8143-0242ac1c0002,2022-09-24,10:14:56,Minus error corrupti veritatis labore odio beatae.,PRIMER NIVEL,Activo
158,dc20cfba-6943-11ed-8143-0242ac1c0002,2022-10-19,23:48:49,Dolorum hic eius magni quo minus occaecati. Voluptas sint perferendis.,PRIMER NIVEL,Activo
159,dc20d0aa-6943-11ed-8143-0242ac1c0002,2022-04-18,01:42:01,Suscipit cupiditate error quod. Distinctio doloremque ipsa molestiae corrupti maiores. Dolores itaque facere quos doloremque deleniti quo doloribus.,NIVELACION,Activo
160,dc20d154-6943-11ed-8143-0242ac1c0002,2022-02-10,02:38:29,Delectus reiciendis debitis similique accusamus. Ad recusandae provident perferendis harum impedit sed. Quisquam excepturi placeat fugiat deleniti unde.,NIVELACION,Activo
161,dc20d1fe-6943-11ed-8143-0242ac1c0002,2022-07-19,23:13:49,Unde id atque vero consectetur quibusdam. Harum quibusdam laboriosam.,PRIMER NIVEL,Inactivo
162,dc20d2bc-6943-11ed-8143-0242ac1c0002,2021-04-06,14:03:12,Quos soluta dolore nesciunt iure deserunt. Id enim itaque explicabo blanditiis. Eum velit aliquid reprehenderit doloremque vel doloremque.,PRIMER NIVEL,Inactivo
163,dc20d370-6943-11ed-8143-0242ac1c0002,2021-05-28,14:52:11,Doloremque quod harum doloribus sunt deserunt illo similique. Iure vel modi distinctio veniam itaque.,NIVELACION,Inactivo
164,dc20d41a-6943-11ed-8143-0242ac1c0002,2022-01-24,08:14:54,Velit ducimus consequuntur maxime id corporis laborum id. Nostrum nemo natus eligendi.,PRIMER NIVEL,Inactivo
165,dc20d4c4-6943-11ed-8143-0242ac1c0002,2022-11-25,12:09:37,Ipsam sunt eveniet odit corporis. Assumenda aliquam autem fugiat. Tempora excepturi velit quaerat deserunt fugiat.,NIVELACION,Inactivo
166,dc20d56e-6943-11ed-8143-0242ac1c0002,2021-06-04,14:01:35,Nisi amet fugiat facilis consectetur hic. Quos excepturi nesciunt minus odio. Aspernatur eos error expedita facilis.,PRIMER NIVEL,Activo
167,dc20d636-6943-11ed-8143-0242ac1c0002,2021-07-28,15:47:29,Maiores accusantium rem minima voluptate modi quos non. Rerum velit dicta sint explicabo adipisci occaecati. Accusantium aliquid labore dolorem.,PRIMER NIVEL,Inactivo
168,dc20d6ea-6943-11ed-8143-0242ac1c0002,2021-07-03,13:50:48,Quia laudantium quam eos praesentium. Impedit tempora voluptates facilis voluptatem accusantium totam. Eveniet quam consectetur ipsum hic corporis alias delectus.,PRIMER NIVEL,Activo
169,dc20d7e4-6943-11ed-8143-0242ac1c0002,2021-05-20,14:07:52,Molestias ex tempora velit. Illum id ad ipsam distinctio impedit asperiores. Aliquam ad suscipit consequuntur.,NIVELACION,Inactivo
170,dc20d884-6943-11ed-8143-0242ac1c0002,2022-12-07,06:55:02,Doloremque molestias illo illum iure minus nihil expedita. Voluptatum distinctio ipsa nesciunt tempore. Neque eos eum.,PRIMER NIVEL,Activo
171,dc20d92e-6943-11ed-8143-0242ac1c0002,2022-09-12,19:18:58,Autem blanditiis non at aperiam qui. Quo reiciendis fugiat harum vitae. Eum hic ut facere magnam. Velit nisi quidem veritatis tempore recusandae.,NIVELACION,Inactivo
172,dc20d9d8-6943-11ed-8143-0242ac1c0002,2021-05-15,07:24:24,Doloremque eveniet perspiciatis nam ducimus voluptatum.,NIVELACION,Activo
173,dc20da64-6943-11ed-8143-0242ac1c0002,2021-05-24,18:48:40,Autem libero rem perspiciatis aspernatur exercitationem aut consectetur. Porro accusamus sunt consequuntur inventore quos. Provident ad ducimus commodi aperiam dolorum totam.,NIVELACION,Inactivo
174,dc20db0e-6943-11ed-8143-0242ac1c0002,2022-11-14,23:36:51,Consequatur ea praesentium sapiente inventore voluptatum.,PRIMER NIVEL,Inactivo
175,dc20dbe0-6943-11ed-8143-0242ac1c0002,2021-06-02,14:04:02,Neque occaecati illum debitis quo doloremque fuga adipisci. Corrupti temporibus porro ratione suscipit porro illum quae.,NIVELACION,Activo
176,dc20dc80-6943-11ed-8143-0242ac1c0002,2021-11-17,20:09:08,Incidunt ipsum ipsum asperiores. Accusamus neque eum adipisci saepe amet expedita.,PRIMER NIVEL,Activo
177,dc20dd2a-6943-11ed-8143-0242ac1c0002,2021-11-04,22:09:27,Magni doloribus quod odio sequi fugiat unde consequatur. Ea cum quidem minus. Provident inventore pariatur optio nostrum incidunt vitae.,NIVELACION,Activo
178,dc20ddd4-6943-11ed-8143-0242ac1c0002,2021-10-24,02:16:57,Aspernatur cumque doloremque autem reiciendis doloribus vitae amet. Enim facere eveniet minima laboriosam ipsam. Nihil quia magni tenetur.,PRIMER NIVEL,Activo
179,dc20de7e-6943-11ed-8143-0242ac1c0002,2022-06-28,06:31:05,Neque fugiat sequi quos repellendus. Fugit a aliquam est. Eligendi quisquam dicta.,NIVELACION,Inactivo
180,dc20df1e-6943-11ed-8143-0242ac1c0002,2021-12-22,22:29:00,Voluptatem dolorum at incidunt. Dicta quasi doloremque nemo officia velit deserunt. Incidunt officia doloremque reiciendis maxime tenetur labore.,PRIMER NIVEL,Activo
181,dc20dfb4-6943-11ed-8143-0242ac1c0002,2022-01-15,00:41:17,Fugit laborum suscipit laudantium. Laudantium vel dolor temporibus accusamus. Esse occaecati doloribus ab.,NIVELACION,Inactivo
182,dc20e054-6943-11ed-8143-0242ac1c0002,2021-11-24,10:52:15,Magnam dolores cupiditate. Qui numquam dicta eos earum aspernatur. Quidem quaerat pariatur nobis sed. Nulla illo quis.,PRIMER NIVEL,Inactivo
183,dc20e0f4-6943-11ed-8143-0242ac1c0002,2021-01-24,04:20:50,Neque at asperiores expedita consequuntur.,PRIMER NIVEL,Activo
184,dc20e19e-6943-11ed-8143-0242ac1c0002,2021-10-18,14:04:51,Eius tempore iusto maiores. Magni officiis pariatur delectus eius corporis dolores. Eum delectus tenetur nostrum.,PRIMER NIVEL,Activo
185,dc20e252-6943-11ed-8143-0242ac1c0002,2021-02-05,17:49:36,Sint reprehenderit maxime omnis numquam enim. Atque eveniet cum laboriosam culpa dicta temporibus sunt.,PRIMER NIVEL,Inactivo
186,dc20e356-6943-11ed-8143-0242ac1c0002,2022-06-21,13:08:43,Similique dolore eveniet est ipsa.,PRIMER NIVEL,Activo
187,dc20e40a-6943-11ed-8143-0242ac1c0002,2022-02-05,01:05:26,Quidem ut provident occaecati. Alias odit ipsam repellat nesciunt praesentium. Voluptas repellat sint eveniet quis magni unde.,PRIMER NIVEL,Activo
188,dc20e4aa-6943-11ed-8143-0242ac1c0002,2021-08-15,13:28:33,Earum fugit minima ipsa at quae.,NIVELACION,Inactivo
189,dc20e55e-6943-11ed-8143-0242ac1c0002,2021-10-10,18:20:13,Quia omnis amet quod exercitationem ex voluptate. Accusamus optio dolor reiciendis aliquam.,PRIMER NIVEL,Activo
190,dc20e608-6943-11ed-8143-0242ac1c0002,2022-12-14,17:29:09,Quisquam nam amet vel.,NIVELACION,Activo
191,dc20e6bc-6943-11ed-8143-0242ac1c0002,2021-01-23,04:08:38,Porro ex omnis sint. Quisquam qui dolorum praesentium ipsum maxime.,NIVELACION,Activo
192,dc20e766-6943-11ed-8143-0242ac1c0002,2021-06-26,09:48:27,Sint officiis illum dolore assumenda. Sequi eum ipsa culpa.,NIVELACION,Inactivo
193,dc20e810-6943-11ed-8143-0242ac1c0002,2022-07-09,00:53:20,Libero sed doloribus. Mollitia ipsum natus nostrum. Sunt porro ipsa natus. Exercitationem atque delectus magni ex dolores.,NIVELACION,Activo
194,dc20e8c4-6943-11ed-8143-0242ac1c0002,2021-05-21,05:27:09,Autem fugit in rem nobis. Iure dolorem modi occaecati totam minima ullam.,NIVELACION,Activo
195,dc20e978-6943-11ed-8143-0242ac1c0002,2021-08-24,22:50:57,Illum vero sunt maiores odio. Maiores porro quia vel nostrum molestias.,PRIMER NIVEL,Inactivo
196,dc20ea22-6943-11ed-8143-0242ac1c0002,2022-09-20,03:13:14,Assumenda voluptatem quibusdam occaecati aspernatur tempora. Recusandae aspernatur doloremque. Natus cum suscipit corrupti est.,PRIMER NIVEL,Inactivo
197,dc20ead6-6943-11ed-8143-0242ac1c0002,2021-04-22,11:13:32,Iusto non minima ullam. Magni perspiciatis error amet impedit.,NIVELACION,Activo
198,dc20eb76-6943-11ed-8143-0242ac1c0002,2022-10-09,06:10:13,Illum cumque molestias temporibus perspiciatis debitis libero. Quidem cum temporibus ex aperiam. Deserunt impedit natus cupiditate beatae.,PRIMER NIVEL,Activo
199,dc20ec7a-6943-11ed-8143-0242ac1c0002,2022-08-06,05:15:04,Quae voluptatibus labore possimus aperiam incidunt esse. Blanditiis similique velit modi.,PRIMER NIVEL,Activo
200,dc20ed24-6943-11ed-8143-0242ac1c0002,2021-03-24,04:10:34,Cum autem reiciendis possimus alias dicta illum. Sapiente cupiditate quasi architecto. Porro esse ea corrupti unde delectus.,PRIMER NIVEL,Activo
201,dc20edc4-6943-11ed-8143-0242ac1c0002,2021-01-20,05:27:00,Atque explicabo cumque aut quos error numquam. Perferendis perspiciatis quibusdam nesciunt.,NIVELACION,Inactivo
202,dc20eea0-6943-11ed-8143-0242ac1c0002,2022-08-18,13:24:09,Accusantium esse minima distinctio. Tempora nam impedit et explicabo rerum odit perspiciatis. Exercitationem vitae cupiditate incidunt similique.,NIVELACION,Activo
203,dc20ef9a-6943-11ed-8143-0242ac1c0002,2022-11-19,09:03:01,Itaque magnam optio sed.,NIVELACION,Inactivo
204,dc20f04e-6943-11ed-8143-0242ac1c0002,2021-11-04,08:57:36,Dignissimos eaque ducimus quia culpa doloremque explicabo. Itaque hic repudiandae. Voluptatum nobis accusamus et magnam quo dolores.,PRIMER NIVEL,Activo
205,dc20f0f8-6943-11ed-8143-0242ac1c0002,2021-05-17,19:22:53,Nihil voluptas autem aliquid iusto. Dolorem eos itaque distinctio dicta dolorum.,NIVELACION,Inactivo
206,dc20f1b6-6943-11ed-8143-0242ac1c0002,2022-10-01,17:12:33,Facere rem cupiditate velit molestiae repellat deleniti. Similique tempore maiores tempore nobis natus ab.,PRIMER NIVEL,Activo
207,dc20f260-6943-11ed-8143-0242ac1c0002,2022-08-09,09:12:00,Ut et facere fuga quam laboriosam officia. Doloribus occaecati nesciunt illo numquam animi dicta. Similique error assumenda debitis deleniti voluptas.,NIVELACION,Activo
208,dc20f314-6943-11ed-8143-0242ac1c0002,2021-08-20,15:42:56,Harum esse nisi nihil officiis. Voluptas nihil hic numquam.,PRIMER NIVEL,Activo
209,dc20f3c8-6943-11ed-8143-0242ac1c0002,2022-09-17,19:20:36,Tempora quod occaecati a laudantium dignissimos. Repellendus quisquam tenetur earum dolor dolore exercitationem. Impedit minima neque quo quidem unde. Porro totam vitae quia esse.,NIVELACION,Inactivo
210,dc20f47c-6943-11ed-8143-0242ac1c0002,2022-12-11,07:58:54,Architecto officia incidunt aut unde veritatis beatae et. Rem nulla facilis illo eveniet tempora iure. Numquam fugit alias.,PRIMER NIVEL,Activo
211,dc20f634-6943-11ed-8143-0242ac1c0002,2022-02-18,11:52:46,Quisquam nihil repellat ipsum voluptatibus. Vero excepturi corporis deserunt labore. Tempora facilis dignissimos esse veritatis.,NIVELACION,Activo
212,dc20f6e8-6943-11ed-8143-0242ac1c0002,2022-04-20,10:53:48,Aliquam alias ipsum et quae eveniet possimus. Sapiente nesciunt officiis perferendis. Doloremque unde ipsum nam similique sapiente ut.,PRIMER NIVEL,Activo
213,dc20f788-6943-11ed-8143-0242ac1c0002,2021-04-28,20:54:37,Illum est voluptatibus animi. Consectetur illum voluptas qui tempora reiciendis modi. Quisquam ullam ratione.,PRIMER NIVEL,Inactivo
214,dc20f81e-6943-11ed-8143-0242ac1c0002,2022-02-02,10:14:34,Quaerat autem omnis iusto itaque sapiente voluptas.,PRIMER NIVEL,Activo
215,dc20f8b4-6943-11ed-8143-0242ac1c0002,2022-10-04,00:55:42,Accusamus dolores amet distinctio rerum doloremque in. Nulla eaque beatae culpa laudantium est.,NIVELACION,Inactivo
216,dc20f954-6943-11ed-8143-0242ac1c0002,2021-12-13,10:29:36,Architecto delectus sit accusamus. Dolorem error perferendis.,PRIMER NIVEL,Activo
217,dc20fa44-6943-11ed-8143-0242ac1c0002,2021-06-02,05:11:08,Tenetur dolorem nostrum quis. Totam molestias tempora libero vel. Inventore doloremque rerum quaerat esse harum sint.,PRIMER NIVEL,Inactivo
218,dc20fae4-6943-11ed-8143-0242ac1c0002,2021-03-15,09:14:12,Nisi explicabo provident. Assumenda odio repudiandae iste. Odio rerum quas ipsam nihil necessitatibus commodi doloremque.,NIVELACION,Inactivo
219,dc210d04-6943-11ed-8143-0242ac1c0002,2021-01-01,19:24:40,Ipsa unde illo minima possimus.,PRIMER NIVEL,Activo
220,dc211042-6943-11ed-8143-0242ac1c0002,2021-09-04,06:13:46,Cupiditate distinctio commodi dignissimos odio dolorem. Deserunt minima ipsa illo. Aspernatur adipisci facere sapiente consequuntur qui quis.,PRIMER NIVEL,Inactivo
221,dc21111e-6943-11ed-8143-0242ac1c0002,2022-06-24,23:54:41,Optio cupiditate soluta in alias facilis iure. Possimus vel expedita corrupti cum nobis consequatur.,NIVELACION,Inactivo
222,dc2111dc-6943-11ed-8143-0242ac1c0002,2022-07-31,19:21:16,Non harum quo tempora voluptate possimus fugiat sequi. Quos rem minus quis libero nisi autem corrupti. Reiciendis tempora distinctio voluptate omnis cupiditate impedit.,NIVELACION,Activo
223,dc21127c-6943-11ed-8143-0242ac1c0002,2021-04-03,17:56:30,Iste commodi pariatur sint iste sequi. Eos repellendus facilis quaerat atque nisi iure autem. Officia ab exercitationem aperiam amet ad.,PRIMER NIVEL,Inactivo
224,dc211312-6943-11ed-8143-0242ac1c0002,2021-04-19,10:57:05,Consectetur id adipisci a non. Dolor iste beatae alias aliquam.,NIVELACION,Activo
225,dc21140c-6943-11ed-8143-0242ac1c0002,2022-11-20,21:27:36,Repudiandae veritatis officia praesentium.,NIVELACION,Inactivo
226,dc2114ac-6943-11ed-8143-0242ac1c0002,2021-05-14,15:17:42,Rem exercitationem nostrum fugiat quidem dolores accusantium. Tenetur dolorem aut enim animi. Quidem rerum odit architecto.,NIVELACION,Activo
227,dc211556-6943-11ed-8143-0242ac1c0002,2021-09-18,03:20:54,Doloribus sapiente animi minus placeat aliquid. Saepe recusandae ratione.,PRIMER NIVEL,Activo
228,dc211600-6943-11ed-8143-0242ac1c0002,2021-12-13,23:18:04,Aliquid quo provident ex odit. Perspiciatis fugiat porro explicabo ullam eos amet.,PRIMER NIVEL,Activo
229,dc2116b4-6943-11ed-8143-0242ac1c0002,2022-07-05,20:25:47,Consectetur quo perferendis deleniti.,NIVELACION,Activo
230,dc211754-6943-11ed-8143-0242ac1c0002,2021-12-09,22:43:44,Error sunt magnam esse quaerat minima quasi. Omnis sequi molestiae omnis totam. Tempora eos temporibus omnis.,NIVELACION,Inactivo
231,dc2117ea-6943-11ed-8143-0242ac1c0002,2022-05-26,08:45:56,Laudantium ipsum laudantium. Itaque recusandae quae at recusandae blanditiis eum animi. Quaerat assumenda optio veritatis.,PRIMER NIVEL,Activo
232,dc21188a-6943-11ed-8143-0242ac1c0002,2021-07-14,18:00:19,Id rem fuga. Enim aliquam et deserunt. Ipsum itaque ab labore.,PRIMER NIVEL,Inactivo
233,dc21192a-6943-11ed-8143-0242ac1c0002,2022-01-18,23:25:14,Aspernatur voluptatem nihil maiores et accusantium. Ea quasi quos a iusto. Corrupti earum iste repellat.,PRIMER NIVEL,Activo
234,dc2119d4-6943-11ed-8143-0242ac1c0002,2021-07-30,08:19:09,Architecto aperiam quae impedit vitae quasi quam. Architecto odio ab quidem laborum molestiae dignissimos. At molestias id cupiditate.,PRIMER NIVEL,Inactivo
235,dc211a74-6943-11ed-8143-0242ac1c0002,2021-10-14,03:27:25,Animi tempora dolorum amet officia officiis. Consequatur consequuntur itaque deleniti.,PRIMER NIVEL,Activo
236,dc211b14-6943-11ed-8143-0242ac1c0002,2021-04-09,03:47:39,Enim ex aliquid sint fugiat dignissimos odio.,PRIMER NIVEL,Activo
237,dc211d58-6943-11ed-8143-0242ac1c0002,2022-01-21,13:47:48,Quasi nostrum excepturi ipsam voluptates nam. A excepturi nam veritatis.,NIVELACION,Activo
238,dc211e52-6943-11ed-8143-0242ac1c0002,2021-03-31,17:55:31,Velit a minima quae iste. Repellat architecto similique tenetur magni nihil.,NIVELACION,Inactivo
239,dc211efc-6943-11ed-8143-0242ac1c0002,2022-11-02,15:34:14,Deleniti doloremque fugiat culpa. Dicta pariatur dolor perspiciatis ducimus corporis. Beatae cumque nihil odio ipsa eligendi.,NIVELACION,Activo
240,dc211f92-6943-11ed-8143-0242ac1c0002,2022-10-05,13:25:12,Porro nesciunt nostrum eveniet maiores facilis. Aliquid dicta officiis maxime.,NIVELACION,Activo
241,dc21203c-6943-11ed-8143-0242ac1c0002,2022-11-30,23:21:19,Laboriosam quod doloremque soluta adipisci. Doloremque eaque excepturi ullam.,PRIMER NIVEL,Activo
242,dc2120d2-6943-11ed-8143-0242ac1c0002,2022-02-19,06:20:20,Fuga provident esse natus expedita. Voluptates deleniti eveniet libero.,NIVELACION,Inactivo
243,dc212168-6943-11ed-8143-0242ac1c0002,2022-06-22,14:59:17,Tempora perferendis voluptatum unde at assumenda. Dolorem numquam fugit voluptates distinctio nisi. Beatae nesciunt facilis at.,NIVELACION,Inactivo
