,IdInsti,NomInstituto,CorreoInstituto,TelefonoInstituto,DescripcionInstituto,EstadoInstituto,URL
107,f9b868bc-6943-11ed-a9ab-0242ac1c0002,Instituto Fidel Manzano,fidel.manzano@hotmail.com,0963375619,Accusamus laudantium voluptates explicabo recusandae impedit aperiam. Quisquam culpa perspiciatis illo voluptates odit accusantium.,Inactivo,universidadfidelmanzano.com
108,f9b86966-6943-11ed-a9ab-0242ac1c0002,Instituto Anacleto Losada,anacleto.losada@hotmail.com,0965387525,Consequatur aliquam ad quis soluta id voluptates laboriosam. Nemo error dignissimos asperiores voluptatibus numquam distinctio.,Activo,universidadanacletolosada.com
109,f9b86a10-6943-11ed-a9ab-0242ac1c0002,Instituto Ezequiel Villegas,ezequiel.villegas@hotmail.com,0962594703,Optio nulla quidem saepe veniam quo molestias. Non dolorem excepturi sapiente quas aliquid eveniet eum. Sapiente ratione adipisci sint. Iusto expedita quia dolorum dolore porro corrupti.,Inactivo,universidadezequielvillegas.com
110,f9b86ac4-6943-11ed-a9ab-0242ac1c0002,Instituto Reyes Niño,reyes.niño@hotmail.com,0901272020,Consectetur vel beatae necessitatibus eum ea facere culpa. Nulla non neque deserunt asperiores.,Activo,universidadreyesniño.com
111,f9b86b78-6943-11ed-a9ab-0242ac1c0002,Instituto Salvador Sanchez,salvador.sanchez@hotmail.com,0975932842,Expedita doloribus sapiente pariatur. Repellat repellat perspiciatis nisi. Aut a labore dolor eius.,Activo,universidadsalvadorsanchez.com
112,f9b86c2c-6943-11ed-a9ab-0242ac1c0002,Instituto Dora Canet,dora.canet@hotmail.com,0986685693,Nam consectetur corrupti fugiat consectetur alias. Enim quis quos suscipit tempora.,Activo,universidaddoracanet.com
113,f9b86ccc-6943-11ed-a9ab-0242ac1c0002,Instituto José Manuel Prat,josé manuel.prat@hotmail.com,0909040039,Labore non officia aliquam quam tenetur atque. Voluptatibus facilis eveniet nobis maxime libero.,Activo,universidadjosé manuelprat.com
114,f9b86d76-6943-11ed-a9ab-0242ac1c0002,Instituto Priscila Díaz,priscila.díaz@hotmail.com,0994088945,Id voluptatibus dicta molestias. Aut quo quasi illum illo nihil doloribus.,Inactivo,universidadprisciladíaz.com
115,f9b86e2a-6943-11ed-a9ab-0242ac1c0002,Instituto Dorita Álvaro,dorita.álvaro@hotmail.com,0949611344,Pariatur aspernatur iste minima rerum veritatis quidem. Architecto officia maiores.,Inactivo,universidaddoritaálvaro.com
116,f9b86ee8-6943-11ed-a9ab-0242ac1c0002,Instituto Amalia León,amalia.león@hotmail.com,0951345367,Magni vel tempora laboriosam. Voluptas aliquid quo minima. Culpa consequuntur ipsam tempora atque laborum.,Activo,universidadamalialeón.com
117,f9b86f9c-6943-11ed-a9ab-0242ac1c0002,Instituto Celestino Pi,celestino.pi@hotmail.com,0966408895,Unde nihil sunt odit nihil.,Inactivo,universidadcelestinopi.com
118,f9b87046-6943-11ed-a9ab-0242ac1c0002,Instituto José Ángel Valera,josé ángel.valera@hotmail.com,0986502123,Ducimus eos ad asperiores tempore. Fugiat iusto dolorum hic veritatis id.,Activo,universidadjosé ángelvalera.com
119,f9b870e6-6943-11ed-a9ab-0242ac1c0002,Instituto Noé Zabaleta,noé.zabaleta@hotmail.com,0975545257,Mollitia voluptatum aliquid et sit eum ut nemo. Illo aperiam minima quas dolores voluptatem repellat.,Inactivo,universidadnoézabaleta.com
120,f9b87186-6943-11ed-a9ab-0242ac1c0002,Instituto Javiera Benito,javiera.benito@hotmail.com,0984396111,Maxime nam fugiat corrupti exercitationem. Nam quibusdam dolor labore est. Impedit illo doloribus hic ab magnam earum.,Activo,universidadjavierabenito.com
121,f9b87226-6943-11ed-a9ab-0242ac1c0002,Instituto Severino Goñi,severino.goñi@hotmail.com,0997062400,Neque suscipit nostrum error maiores saepe provident. Molestiae excepturi tempore debitis adipisci temporibus. Dicta eum vero exercitationem totam accusamus culpa.,Activo,universidadseverinogoñi.com
122,f9b872d0-6943-11ed-a9ab-0242ac1c0002,Instituto Vera Sureda,vera.sureda@hotmail.com,0987014790,Quisquam atque ex eius excepturi impedit aliquam. Velit non cum. Quasi libero ad eaque optio repellendus autem.,Inactivo,universidadverasureda.com
123,f9b87384-6943-11ed-a9ab-0242ac1c0002,Instituto Gisela Mateu,gisela.mateu@hotmail.com,0998115099,Repellendus et minima beatae excepturi aliquam fuga. Tempora autem et reprehenderit quasi accusantium.,Activo,universidadgiselamateu.com
124,f9b87424-6943-11ed-a9ab-0242ac1c0002,Instituto Cecilio Valbuena,cecilio.valbuena@hotmail.com,0921080150,Fugiat quos atque et soluta provident illo. Soluta deserunt libero laudantium neque ullam unde.,Inactivo,universidadceciliovalbuena.com
125,f9b8755a-6943-11ed-a9ab-0242ac1c0002,Instituto Emelina Bru,emelina.bru@hotmail.com,0908134005,Magni recusandae nisi. Consequuntur cumque dolorem magnam. Repudiandae nulla quaerat sapiente.,Activo,universidademelinabru.com
126,f9b87618-6943-11ed-a9ab-0242ac1c0002,Instituto Ana Lago,ana.lago@hotmail.com,0970456367,Eligendi minima unde molestiae vero quia ex. Nam autem eligendi fugit repellat.,Inactivo,universidadanalago.com
127,f9b876e0-6943-11ed-a9ab-0242ac1c0002,Instituto Fernando Sáez,fernando.sáez@hotmail.com,0982130743,Perspiciatis maiores voluptates id pariatur dolores. Libero quidem molestiae tenetur perspiciatis. Vero nihil impedit aut ex amet quibusdam.,Activo,universidadfernandosáez.com
128,f9b8778a-6943-11ed-a9ab-0242ac1c0002,Instituto Tadeo Santiago,tadeo.santiago@hotmail.com,0989030729,Doloribus excepturi cumque a. Minus ipsam magni eius iure in.,Inactivo,universidadtadeosantiago.com
129,f9b8782a-6943-11ed-a9ab-0242ac1c0002,Instituto Natividad Pallarès,natividad.pallarès@hotmail.com,0909465941,Quasi iusto corporis placeat sapiente officia. Reprehenderit quis culpa.,Activo,universidadnatividadpallarès.com
130,f9b87906-6943-11ed-a9ab-0242ac1c0002,Instituto Jenaro Jaén,jenaro.jaén@hotmail.com,0962160082,Sunt minus nulla voluptas. Quibusdam labore ea sunt optio eligendi eum. Quidem illo amet rem beatae voluptate.,Inactivo,universidadjenarojaén.com
131,f9b879c4-6943-11ed-a9ab-0242ac1c0002,Instituto Mónica Moliner,mónica.moliner@hotmail.com,0954052372,Adipisci beatae possimus est expedita similique maiores quos. Exercitationem asperiores accusamus asperiores ullam expedita optio magni. Nulla unde atque unde.,Inactivo,universidadmónicamoliner.com
132,f9b87a6e-6943-11ed-a9ab-0242ac1c0002,Instituto Leandra Clavero,leandra.clavero@hotmail.com,0915062094,Quia odit aut aut deserunt eum. Nemo sit quaerat minus veritatis est. Dolore enim ipsum dolores aspernatur illum dolore.,Activo,universidadleandraclavero.com
133,f9b87b18-6943-11ed-a9ab-0242ac1c0002,Instituto Delia Llabrés,delia.llabrés@hotmail.com,0937600293,Doloremque eaque distinctio officia vel eius totam. Nam officia laborum fugit dignissimos.,Activo,universidaddeliallabrés.com
134,f9b87c08-6943-11ed-a9ab-0242ac1c0002,Instituto Vicente Jimenez,vicente.jimenez@hotmail.com,0948635131,Vitae beatae libero impedit perspiciatis porro.,Inactivo,universidadvicentejimenez.com
135,f9b87cbc-6943-11ed-a9ab-0242ac1c0002,Instituto Onofre Serna,onofre.serna@hotmail.com,0973021138,Laborum saepe atque pariatur unde rem reprehenderit. Debitis saepe veniam distinctio eaque nam.,Activo,universidadonofreserna.com
136,f9b87d52-6943-11ed-a9ab-0242ac1c0002,Instituto Calixto Molins,calixto.molins@hotmail.com,0921678751,Voluptates dolore aut doloremque quae officiis. Tempora distinctio delectus ad. Fugit est asperiores rem architecto eligendi repellat dicta.,Activo,universidadcalixtomolins.com
137,f9b87df2-6943-11ed-a9ab-0242ac1c0002,Instituto Calisto Barriga,calisto.barriga@hotmail.com,0936215610,Et animi qui voluptatibus. Assumenda deleniti tenetur esse quasi occaecati deleniti.,Activo,universidadcalistobarriga.com
138,f9b87ea6-6943-11ed-a9ab-0242ac1c0002,Instituto Sandra Machado,sandra.machado@hotmail.com,0960996516,Voluptatibus illo quos molestias officia. Qui quam animi quia. Molestiae quaerat inventore incidunt voluptatem saepe laudantium.,Activo,universidadsandramachado.com
139,f9b87f5a-6943-11ed-a9ab-0242ac1c0002,Instituto Nilda Heredia,nilda.heredia@hotmail.com,0959609488,Accusantium fuga perspiciatis voluptate consequatur. Incidunt dolorem minima eius deserunt expedita quia. Sint nulla totam fugiat dolores accusamus.,Inactivo,universidadnildaheredia.com
140,f9b88018-6943-11ed-a9ab-0242ac1c0002,Instituto Valentina Iñiguez,valentina.iñiguez@hotmail.com,0961337548,Consequuntur earum facilis voluptas consectetur recusandae temporibus ea. Architecto laudantium nulla hic tempora molestias. Totam necessitatibus exercitationem optio dolorem.,Activo,universidadvalentinaiñiguez.com
141,f9b880c2-6943-11ed-a9ab-0242ac1c0002,Instituto Guiomar Feijoo,guiomar.feijoo@hotmail.com,0929744221,Saepe ea repellendus suscipit excepturi. Expedita magni illo veritatis corrupti.,Activo,universidadguiomarfeijoo.com
142,f9b88162-6943-11ed-a9ab-0242ac1c0002,Instituto Guiomar Tovar,guiomar.tovar@hotmail.com,0919172192,Totam voluptas omnis ipsum ipsum. Cumque excepturi non odit adipisci quasi vitae iste.,Inactivo,universidadguiomartovar.com
143,f9b88202-6943-11ed-a9ab-0242ac1c0002,Instituto Leocadia Villaverde,leocadia.villaverde@hotmail.com,0929825760,Numquam facere possimus nesciunt optio magnam distinctio ut. Ducimus tempore libero expedita.,Inactivo,universidadleocadiavillaverde.com
144,f9b882ac-6943-11ed-a9ab-0242ac1c0002,Instituto Zaira Amo,zaira.amo@hotmail.com,0983176332,Repellat vero minima iste praesentium nisi expedita tenetur. Reiciendis asperiores recusandae culpa tempore distinctio quas.,Activo,universidadzairaamo.com
145,f9b88356-6943-11ed-a9ab-0242ac1c0002,Instituto Cecilia Adadia,cecilia.adadia@hotmail.com,0938047770,Libero quos rem minima. Officiis quos maiores et esse voluptate.,Activo,universidadceciliaadadia.com
146,f9b88400-6943-11ed-a9ab-0242ac1c0002,Instituto Amando Lorenzo,amando.lorenzo@hotmail.com,0969717699,Deserunt alias sit quod. Dolor corporis aperiam.,Activo,universidadamandolorenzo.com
147,f9b884c8-6943-11ed-a9ab-0242ac1c0002,Instituto Gonzalo Báez,gonzalo.báez@hotmail.com,0933711194,Sunt quas quia nulla rerum. Beatae eum sit dolorum natus alias rerum. Quo consectetur dicta suscipit odio occaecati aliquid accusantium.,Activo,universidadgonzalobáez.com
148,f9b88568-6943-11ed-a9ab-0242ac1c0002,Instituto Begoña Bravo,begoña.bravo@hotmail.com,0990214327,Excepturi quos quaerat doloribus nesciunt. Mollitia repellat fuga cum suscipit qui. Nihil facilis dolor delectus quidem beatae neque.,Activo,universidadbegoñabravo.com
149,f9b88626-6943-11ed-a9ab-0242ac1c0002,Instituto Silvestre Briones,silvestre.briones@hotmail.com,0925798567,Libero perspiciatis distinctio reiciendis illum ipsa doloremque. Nesciunt occaecati commodi aliquid.,Activo,universidadsilvestrebriones.com
150,f9b886c6-6943-11ed-a9ab-0242ac1c0002,Instituto Macaria Ricart,macaria.ricart@hotmail.com,0999771437,Sunt eos sint dolorem blanditiis adipisci.,Inactivo,universidadmacariaricart.com
151,f9b8877a-6943-11ed-a9ab-0242ac1c0002,Instituto Félix Vallés,félix.vallés@hotmail.com,0952451284,Illo sit ratione eum esse qui quas. Assumenda vitae sapiente officia. Doloremque vel facilis molestiae omnis.,Inactivo,universidadfélixvallés.com
152,f9b88810-6943-11ed-a9ab-0242ac1c0002,Instituto Agustín Naranjo,agustín.naranjo@hotmail.com,0989014712,Delectus culpa soluta tempora ut odit velit. Dignissimos earum cumque explicabo perspiciatis ad. Blanditiis quam ab consectetur vel.,Activo,universidadagustínnaranjo.com
153,f9b88c70-6943-11ed-a9ab-0242ac1c0002,Instituto Gracia Viana,gracia.viana@hotmail.com,0960209906,Et optio et tempore. Ex sequi architecto dolorum sed perspiciatis. Aperiam eos maxime deleniti perspiciatis facilis.,Inactivo,universidadgraciaviana.com
154,f9b88dc4-6943-11ed-a9ab-0242ac1c0002,Instituto Ariel Santiago,ariel.santiago@hotmail.com,0976580304,Explicabo vitae harum aliquid dolores error. Exercitationem saepe excepturi. Unde quos sunt ut tenetur ipsum.,Inactivo,universidadarielsantiago.com
155,f9b88e64-6943-11ed-a9ab-0242ac1c0002,Instituto Rosendo Jordá,rosendo.jordá@hotmail.com,0913008836,Magni iste provident unde quo autem saepe labore. Repellat eum vero impedit cupiditate omnis iure.,Activo,universidadrosendojordá.com
156,f9b88fb8-6943-11ed-a9ab-0242ac1c0002,Instituto Lupe Calatayud,lupe.calatayud@hotmail.com,0949320172,Laboriosam at harum excepturi quam dolorem.,Inactivo,universidadlupecalatayud.com
157,f9b89062-6943-11ed-a9ab-0242ac1c0002,Instituto Amando Becerra,amando.becerra@hotmail.com,0948952608,Excepturi labore modi maxime reprehenderit tempora. Similique assumenda numquam sequi magni. Perferendis iure sed molestiae voluptatem.,Inactivo,universidadamandobecerra.com
158,f9b890e4-6943-11ed-a9ab-0242ac1c0002,Instituto Ruperta Marco,ruperta.marco@hotmail.com,0995276569,Occaecati ducimus doloribus minus.,Inactivo,universidadrupertamarco.com
159,f9b89166-6943-11ed-a9ab-0242ac1c0002,Instituto Martin Arana,martin.arana@hotmail.com,0943272302,Sit id reiciendis minus perferendis. Porro illo rem similique.,Inactivo,universidadmartinarana.com
160,f9b891e8-6943-11ed-a9ab-0242ac1c0002,Instituto Pancho Saavedra,pancho.saavedra@hotmail.com,0931176690,Tenetur ad hic ratione cumque eius illo. Quisquam mollitia sed praesentium enim eaque. Asperiores facere alias ratione.,Activo,universidadpanchosaavedra.com
161,f9b8926a-6943-11ed-a9ab-0242ac1c0002,Instituto Maximiliano Frías,maximiliano.frías@hotmail.com,0927076103,Laborum ex corrupti quis tenetur. Voluptatem quas veniam earum.,Activo,universidadmaximilianofrías.com
162,f9b892ec-6943-11ed-a9ab-0242ac1c0002,Instituto Gala Ariza,gala.ariza@hotmail.com,0906717926,Dolorem at vitae illo error reprehenderit quas. Error temporibus est doloremque iure ipsum doloribus cum.,Activo,universidadgalaariza.com
163,f9b8936e-6943-11ed-a9ab-0242ac1c0002,Instituto Chucho Vélez,chucho.vélez@hotmail.com,0964181619,Itaque dolores voluptatibus doloribus distinctio. Ducimus rerum reprehenderit reiciendis. Quo blanditiis minima quaerat.,Activo,universidadchuchovélez.com
164,f9b89404-6943-11ed-a9ab-0242ac1c0002,Instituto Eusebia Palomino,eusebia.palomino@hotmail.com,0949227739,Aut aut modi.,Activo,universidadeusebiapalomino.com
165,f9b89490-6943-11ed-a9ab-0242ac1c0002,Instituto Irma Cabrero,irma.cabrero@hotmail.com,0964626311,Quae ut perspiciatis. Quas temporibus commodi.,Inactivo,universidadirmacabrero.com
166,f9b8953a-6943-11ed-a9ab-0242ac1c0002,Instituto Jeremías Cordero,jeremías.cordero@hotmail.com,0979049219,Culpa consequuntur officia sapiente provident quaerat.,Inactivo,universidadjeremíascordero.com
167,f9b895e4-6943-11ed-a9ab-0242ac1c0002,Instituto Eli Arce,eli.arce@hotmail.com,0979000360,Veritatis atque deserunt nihil magni et.,Inactivo,universidadeliarce.com
168,f9b89684-6943-11ed-a9ab-0242ac1c0002,Instituto Alba Lluch,alba.lluch@hotmail.com,0942116034,Minima voluptas velit harum minima sed a. Consectetur quaerat id deleniti delectus tempora.,Inactivo,universidadalballuch.com
169,f9b89742-6943-11ed-a9ab-0242ac1c0002,Instituto Juan Dávila,juan.dávila@hotmail.com,0922588274,Beatae quia corrupti cumque similique iusto. Natus quam eaque cumque enim fuga. Qui harum veritatis laboriosam blanditiis.,Activo,universidadjuandávila.com
170,f9b8997c-6943-11ed-a9ab-0242ac1c0002,Instituto Georgina Soto,georgina.soto@hotmail.com,0949932470,Nostrum eaque culpa sunt. Maiores unde eaque accusantium ut consequatur ut alias. Tempora ab nulla porro quaerat possimus.,Inactivo,universidadgeorginasoto.com
171,f9b89a76-6943-11ed-a9ab-0242ac1c0002,Instituto Nilda Estrada,nilda.estrada@hotmail.com,0916707001,Voluptate et necessitatibus et soluta cumque. Asperiores recusandae laboriosam vitae. Id tempora harum quo inventore.,Inactivo,universidadnildaestrada.com
172,f9b89b2a-6943-11ed-a9ab-0242ac1c0002,Instituto Hernando Peralta,hernando.peralta@hotmail.com,0953584361,Accusamus iure unde nam modi eligendi. Porro aut magnam corporis consequuntur laborum quos nulla.,Inactivo,universidadhernandoperalta.com
173,f9b89d1e-6943-11ed-a9ab-0242ac1c0002,Instituto Micaela Navas,micaela.navas@hotmail.com,0937692902,Iste fuga nulla natus sit hic. Ipsum harum eaque. Aliquid cupiditate consequuntur est.,Inactivo,universidadmicaelanavas.com
174,f9b89ddc-6943-11ed-a9ab-0242ac1c0002,Instituto Fabio Pina,fabio.pina@hotmail.com,0977293825,Vero quas ipsum expedita molestias. Ducimus tenetur quos officiis aperiam consequuntur.,Inactivo,universidadfabiopina.com
175,f9b89e68-6943-11ed-a9ab-0242ac1c0002,Instituto Gastón Sedano,gastón.sedano@hotmail.com,0945546142,Culpa optio inventore quidem adipisci eius mollitia harum. Optio ipsum dolorem quas soluta dicta facilis quisquam. Dolore quam suscipit dolorum corporis voluptates magnam labore.,Activo,universidadgastónsedano.com
176,f9b89f12-6943-11ed-a9ab-0242ac1c0002,Instituto Pía Armengol,pía.armengol@hotmail.com,0957506438,Ipsum ipsa nemo explicabo vel. Expedita nam inventore facere eveniet.,Inactivo,universidadpíaarmengol.com
177,f9b89fb2-6943-11ed-a9ab-0242ac1c0002,Instituto Leoncio Oller,leoncio.oller@hotmail.com,0928905181,Vero ab quos iure dolorem itaque. Inventore exercitationem quis ducimus dolore. Corporis reprehenderit exercitationem rerum laborum modi cum architecto.,Activo,universidadleonciooller.com
178,f9b8a03e-6943-11ed-a9ab-0242ac1c0002,Instituto Celestino Alegria,celestino.alegria@hotmail.com,0988022728,Enim distinctio sit quod incidunt culpa officiis. Eum illo modi dolores voluptate reiciendis quasi.,Inactivo,universidadcelestinoalegria.com
179,f9b8a0f2-6943-11ed-a9ab-0242ac1c0002,Instituto Lara Flor,lara.flor@hotmail.com,0973919369,Itaque commodi veritatis dolorem. Magnam quas aut labore.,Inactivo,universidadlaraflor.com
180,f9b8a1b0-6943-11ed-a9ab-0242ac1c0002,Instituto Silvia Manzano,silvia.manzano@hotmail.com,0946150063,Fugiat alias accusantium. Ut nulla itaque sequi excepturi pariatur. Voluptate odio inventore modi.,Inactivo,universidadsilviamanzano.com
181,f9b8a4bc-6943-11ed-a9ab-0242ac1c0002,Instituto Manu Gilabert,manu.gilabert@hotmail.com,0976846678,Temporibus modi asperiores occaecati nam nam. Dicta nam sit deleniti quisquam iure. Quia dicta dolore earum facere animi autem.,Inactivo,universidadmanugilabert.com
182,f9b8a5d4-6943-11ed-a9ab-0242ac1c0002,Instituto Judith Palau,judith.palau@hotmail.com,0915893695,Aliquid quia non. Fugiat enim explicabo. Corporis molestiae nemo.,Activo,universidadjudithpalau.com
183,f9b8a674-6943-11ed-a9ab-0242ac1c0002,Instituto Nacio Falcó,nacio.falcó@hotmail.com,0976378130,Fugiat quae officiis voluptates non ipsum. Harum assumenda enim earum. Laudantium officiis inventore in beatae laboriosam. Excepturi dolorum ratione nobis veritatis velit esse.,Activo,universidadnaciofalcó.com
184,f9b8a6f6-6943-11ed-a9ab-0242ac1c0002,Instituto Jacinto Gonzalez,jacinto.gonzalez@hotmail.com,0907396644,Fugiat facilis est. Ducimus exercitationem aliquid quas. Quasi maiores dolorum dolorem aut harum doloribus.,Activo,universidadjacintogonzalez.com
185,f9b8a78c-6943-11ed-a9ab-0242ac1c0002,Instituto Ileana Tenorio,ileana.tenorio@hotmail.com,0929109363,Amet fugit laboriosam deserunt ab impedit delectus. Delectus culpa ratione magni ipsa. Necessitatibus veniam ratione iure.,Activo,universidadileanatenorio.com
